layer_id,api_no,county_fips,county_name,county_role,district,well_no,lease_no,oil_gas,total_depth,completion_date,completion_year,spud_date,spud_year,newest_permit_no,plug_flag,active_flag,lat,lon
wells_permian6,42-301-33284,301,Loving,peer,00,   1H,7562,G,10799,2018-01-31,2018,2019-08-20,2019,824479,N,,31.780655,-103.791034
wells_permian6,42-301-33285,301,Loving,peer,00,   1H,50479,O,12431,2018-02-05,2018,2018-08-27,2018,824576,N,,31.912127,-103.500041
wells_permian6,42-301-33286,301,Loving,peer,00,,,,,,,,,824578,Y,,31.912127,-103.499928
wells_permian6,42-301-33287,301,Loving,peer,00,  18H,49026,O,12183,2017-10-08,2017,2018-02-06,2018,824440,N,,31.986476,-103.599829
wells_permian6,42-301-33288,301,Loving,peer,00,E001,3029,G,12205,2017-09-07,2017,2022-05-31,2022,824729,N,,31.955753,-103.604075
wells_permian6,42-301-33289,301,Loving,peer,00,1301SW,48680,O,6800,2017-05-22,2017,2017-06-21,2017,824481,N,,31.917561,-103.418645
wells_permian6,42-301-33290,301,Loving,peer,00,E002,47683,O,11894,2017-09-15,2017,2018-11-28,2018,824730,N,,31.955753,-103.603995
wells_permian6,42-301-33291,301,Loving,peer,00,E003,49470,O,11566,2017-09-07,2017,2018-12-03,2018,824732,N,,31.955754,-103.603995
wells_permian6,42-301-33292,301,Loving,peer,00,F001,3028,G,12199,2017-09-23,2017,2022-05-31,2022,824733,N,,31.955755,-103.601597
wells_permian6,42-301-33293,301,Loving,peer,00,G002,3030,G,11573,2017-08-17,2017,2022-05-31,2022,824734,N,,31.955755,-103.601513
wells_permian6,42-301-33294,301,Loving,peer,00,   1H,4201,G,11351,2018-04-08,2018,2018-04-24,2018,824759,N,,31.969416,-103.777140
wells_permian6,42-301-33295,301,Loving,peer,00,   1H,4115,G,11341,2018-03-31,2018,2018-04-16,2018,824768,N,,31.969417,-103.777043
wells_permian6,42-301-33296,301,Loving,peer,00,   1H,4363,G,11310,2018-04-25,2018,2018-05-17,2018,824826,N,,31.935996,-103.761361
wells_permian6,42-301-33297,301,Loving,peer,00,   1H,4593,G,11171,2018-05-08,2018,2018-05-21,2018,824848,N,,31.933451,-103.795608
wells_permian6,42-301-33298,301,Loving,peer,00,   1SW,49134,O,6900,2017-06-04,2017,2017-08-29,2017,824752,N,,31.983524,-103.393491
wells_permian6,42-301-33299,301,Loving,peer,00,   1H,3385,G,12622,2017-07-26,2017,2017-12-20,2017,824842,N,,31.970847,-103.492879
wells_permian6,42-301-33300,301,Loving,peer,00,,,,,,,,,824857,Y,,31.933454,-103.795513
wells_permian6,42-301-33301,301,Loving,peer,00,   1H,4403,G,11425,2018-05-02,2018,2018-05-21,2018,824898,N,,31.933453,-103.795416
wells_permian6,42-301-33302,301,Loving,peer,00,   1H,4414,G,11238,2018-05-09,2018,2018-05-24,2018,824876,N,,31.935995,-103.761458
wells_permian6,42-301-33303,301,Loving,peer,00,   1H,4404,G,11375,2018-05-02,2018,2018-05-21,2018,824900,N,,31.935852,-103.760685
wells_permian6,42-301-33304,301,Loving,peer,00,   1H,4415,G,11450,2018-05-15,2018,2018-05-29,2018,824861,N,,31.935996,-103.761264
wells_permian6,42-301-33305,301,Loving,peer,00,   3H,7545,G,10644,2017-12-06,2017,2019-08-20,2019,824903,N,,31.817344,-103.792964
wells_permian6,42-301-33306,301,Loving,peer,00,   1H,4515,G,11957,2018-04-25,2018,2018-06-06,2018,824869,N,,31.933327,-103.794848
wells_permian6,42-301-33307,301,Loving,peer,00,P250H,9256,G,11115,2017-11-02,2017,2023-03-14,2023,824937,N,,31.750430,-103.612005
wells_permian6,42-301-33308,301,Loving,peer,00,W102AP,2938,G,10291,2017-07-31,2017,2017-08-31,2017,824905,N,,31.999603,-103.941111
wells_permian6,42-301-33309,301,Loving,peer,00,   1H,46941,O,11636,2017-06-20,2017,2018-07-09,2018,824931,N,,31.818828,-103.467885
wells_permian6,42-301-33310,301,Loving,peer,00,   2H,46941,O,12158,2017-07-04,2017,2018-07-17,2018,824935,N,,31.818861,-103.467762
wells_permian6,42-301-33311,301,Loving,peer,00,   1H,4114,G,11290,2017-11-15,2017,2024-01-29,2024,825027,N,,31.977047,-103.794358
wells_permian6,42-301-33312,301,Loving,peer,00,   1H,4622,G,9957,2017-07-28,2017,2018-06-11,2018,825060,N,,31.969936,-103.599916
wells_permian6,42-301-33313,301,Loving,peer,00,   1H,4789,G,11186,2018-06-15,2018,2018-07-17,2018,825040,N,,31.977172,-103.794637
wells_permian6,42-301-33314,301,Loving,peer,00,   1,49076,O,7315,2017-10-13,2017,2021-01-11,2021,825109,Y,,31.983594,-103.590965
wells_permian6,42-301-33315,301,Loving,peer,00,   2,49076,O,6820,2017-10-13,2017,2021-08-23,2021,825112,Y,,31.977509,-103.590999
wells_permian6,42-301-33316,301,Loving,peer,00,   3,48915,O,6744,2017-08-04,2017,2023-05-31,2023,825114,N,,31.977506,-103.598182
wells_permian6,42-301-33317,301,Loving,peer,00,P108HR,50112,O,10760,2017-07-07,2017,2023-03-20,2023,825377,N,,31.723682,-103.631382
wells_permian6,42-301-33318,301,Loving,peer,00,   1H,4504,G,11306,2018-06-08,2018,2018-06-28,2018,825235,N,,31.977047,-103.794261
wells_permian6,42-301-33319,301,Loving,peer,00,   1H,4606,G,11044,2018-06-22,2018,2022-11-01,2022,825236,N,,31.977172,-103.794540
wells_permian6,42-301-33320,301,Loving,peer,00, 603H,49557,O,12768,2017-08-24,2017,2018-01-30,2018,825319,N,,31.910530,-103.467839
wells_permian6,42-301-33321,301,Loving,peer,00,   2H,47963,O,11799,2017-12-03,2017,2018-02-14,2018,825385,N,,31.834400,-103.473628
wells_permian6,42-301-33322,301,Loving,peer,00,   3H,47963,O,12208,2017-11-22,2017,2018-01-17,2018,825401,N,,31.834503,-103.474177
wells_permian6,42-301-33323,301,Loving,peer,00,   1H,49667,O,12306,2018-01-13,2018,2018-05-01,2018,825531,N,,31.882939,-103.349053
wells_permian6,42-301-33324,301,Loving,peer,00,   2H,49667,O,12027,2018-01-11,2018,2018-05-01,2018,825577,N,,31.882972,-103.348931
wells_permian6,42-301-33325,301,Loving,peer,00, 701H,50045,O,11199,2018-03-20,2018,2018-05-22,2018,825466,N,,31.658866,-103.542945
wells_permian6,42-301-33326,301,Loving,peer,00,   1H,49617,O,11350,2017-09-13,2017,2018-08-28,2018,825468,N,,31.823766,-103.624540
wells_permian6,42-301-33327,301,Loving,peer,00,   1H,49538,O,1238,2017-07-10,2017,2018-01-26,2018,825473,N,,31.823875,-103.624378
wells_permian6,42-301-33328,301,Loving,peer,00,,,,,,,,,825547,N,,31.985376,-103.621029
wells_permian6,42-301-33329,301,Loving,peer,00,,,,,,,,,825549,N,,31.985375,-103.621142
wells_permian6,42-301-33330,301,Loving,peer,00,,,,,,,,,825554,N,,31.985375,-103.621255
wells_permian6,42-301-33331,301,Loving,peer,00,   1H,5237,G,9142,2017-06-29,2017,2018-09-18,2018,825573,Y,,31.942668,-103.617678
wells_permian6,42-301-33332,301,Loving,peer,00,   2H,5238,G,9119,2017-06-29,2017,2018-09-18,2018,825574,Y,,31.942670,-103.617792
wells_permian6,42-301-33333,301,Loving,peer,00,   2H,3901,G,10538,2017-10-06,2017,2018-03-05,2018,825594,N,,31.955195,-103.867271
wells_permian6,42-301-33334,301,Loving,peer,00,,,,,,,,,825640,N,,31.986169,-103.605110
wells_permian6,42-301-33335,301,Loving,peer,00,   1,48914,O,6432,2017-06-16,2017,2017-07-19,2017,825774,N,,31.764745,-103.330873
wells_permian6,42-301-33336,301,Loving,peer,00,,,,,,,,,825874,N,,31.955716,-103.625479
wells_permian6,42-301-33337,301,Loving,peer,00,,,,,,,,,825876,N,,31.955716,-103.625368
wells_permian6,42-301-33338,301,Loving,peer,00,   3,44949,O,6550,2018-07-06,2018,2019-05-22,2019,825925,N,,31.986013,-103.709822
wells_permian6,42-301-33339,301,Loving,peer,00, 703H,50045,O,11302,2018-03-03,2018,2018-05-22,2018,825956,Y,,31.655247,-103.538080
wells_permian6,42-301-33340,301,Loving,peer,00,   1,48901,O,5793,2017-07-20,2017,2017-10-12,2017,826044,N,,31.730728,-103.563732
wells_permian6,42-301-33341,301,Loving,peer,00, 602H,50045,O,11009,2018-03-20,2018,2018-05-22,2018,825913,N,,31.657266,-103.540635
wells_permian6,42-301-33342,301,Loving,peer,00,   1H,49439,O,11773,2017-10-19,2017,2017-12-22,2017,826058,N,,31.911576,-103.668909
wells_permian6,42-301-33343,301,Loving,peer,00,,,,,,,,,826071,N,,31.855410,-103.660599
wells_permian6,42-301-33344,301,Loving,peer,00,   2H,3888,G,10925,2018-01-18,2018,2018-03-01,2018,826106,N,,31.889698,-103.752163
wells_permian6,42-301-33345,301,Loving,peer,00,2305H,42401,O,11635,2018-05-11,2018,2018-08-01,2018,826116,N,,31.659611,-103.395462
wells_permian6,42-301-33346,301,Loving,peer,00,   1,49238,O,6877,2017-07-28,2017,2017-11-10,2017,825878,N,,31.839695,-103.478654
wells_permian6,42-301-33347,301,Loving,peer,00,2306H,42401,O,11670,2018-05-10,2018,2018-08-01,2018,826126,N,,31.659669,-103.395395
wells_permian6,42-301-33348,301,Loving,peer,00,   1,49219,O,6878,2017-08-03,2017,2022-09-12,2022,825888,N,,31.943979,-103.601023
wells_permian6,42-301-33349,301,Loving,peer,00,2307H,42401,O,11678,2018-05-16,2018,2018-08-01,2018,826131,N,,31.659736,-103.395334
wells_permian6,42-301-33350,301,Loving,peer,00,2308H,42401,O,11691,2018-05-14,2018,2018-08-01,2018,826144,N,,31.659789,-103.395262
wells_permian6,42-301-33351,301,Loving,peer,00,,,,,,,,,826157,N,,31.889718,-103.752080
wells_permian6,42-301-33352,301,Loving,peer,00,2309H,42401,O,11711,2018-05-11,2018,2018-08-01,2018,826149,N,,31.659850,-103.395195
wells_permian6,42-301-33353,301,Loving,peer,00,1903H,42401,O,11704,2018-05-28,2018,2018-08-17,2018,826162,N,,31.673389,-103.394203
wells_permian6,42-301-33354,301,Loving,peer,00,,,,,,,,,826169,N,,31.999564,-103.631986
wells_permian6,42-301-33355,301,Loving,peer,00,,,,,,,,,826171,N,,31.999581,-103.632111
wells_permian6,42-301-33356,301,Loving,peer,00,1904H,42401,O,11765,2018-05-31,2018,2018-08-17,2018,826181,N,,31.673439,-103.394175
wells_permian6,42-301-33357,301,Loving,peer,00,   1H,52631,O,11781,2019-01-17,2019,2019-09-20,2019,826177,N,,31.736355,-103.385377
wells_permian6,42-301-33358,301,Loving,peer,00,,,,,,,,,826183,N,,31.736330,-103.385469
wells_permian6,42-301-33359,301,Loving,peer,00,,,,,,,,,826188,N,,31.898796,-103.844117
wells_permian6,42-301-33360,301,Loving,peer,00,   5H,9415,G,8899,2018-04-14,2018,2020-05-07,2020,826256,N,,31.971920,-103.652528
wells_permian6,42-301-33361,301,Loving,peer,00,   6H,9392,G,8894,2018-04-13,2018,2020-05-07,2020,826260,N,,31.971986,-103.652609
wells_permian6,42-301-33362,301,Loving,peer,00,   7H,9396,G,8877,2018-04-16,2018,2020-05-13,2020,826271,N,,31.972007,-103.655352
wells_permian6,42-301-33363,301,Loving,peer,00,   8H,9397,G,8870,2018-04-16,2018,2020-05-13,2020,826273,N,,31.972006,-103.655464
wells_permian6,42-301-33364,301,Loving,peer,00,   3H,52631,O,11954,2019-01-17,2019,2019-09-20,2019,826289,N,,31.736305,-103.385561
wells_permian6,42-301-33365,301,Loving,peer,00, 201H,46971,O,12318,2018-02-20,2018,2018-05-02,2018,826307,N,,31.936328,-103.404547
wells_permian6,42-301-33366,301,Loving,peer,00,2604H,47772,O,12403,2017-09-20,2017,2018-07-02,2018,826300,N,,31.902828,-103.445478
wells_permian6,42-301-33367,301,Loving,peer,00, 202H,46971,O,11672,2018-02-20,2018,2018-06-13,2018,826314,N,,31.936489,-103.404882
wells_permian6,42-301-33368,301,Loving,peer,00,   1,49087,O,7350,2017-10-20,2017,2025-08-12,2025,826163,N,,31.995520,-103.540213
wells_permian6,42-301-33369,301,Loving,peer,00,   1,49902,O,7394,2018-03-12,2018,2023-12-21,2023,826165,N,,31.995505,-103.555820
wells_permian6,42-301-33370,301,Loving,peer,00, 601H,50682,O,10893,2018-06-19,2018,2018-09-14,2018,826424,N,,31.667130,-103.579883
wells_permian6,42-301-33371,301,Loving,peer,00,  31H,3455,G,9066,2017-09-10,2017,2018-01-22,2018,826589,N,,31.999043,-103.619490
wells_permian6,42-301-33372,301,Loving,peer,00,  32H,3456,G,9077,2017-09-10,2017,2018-01-22,2018,826590,N,,31.999043,-103.619603
wells_permian6,42-301-33373,301,Loving,peer,00,,,,,,,,,826663,N,,31.957593,-103.720635
wells_permian6,42-301-33374,301,Loving,peer,00,,,,,,,,,826666,N,,31.957593,-103.720731
wells_permian6,42-301-33375,301,Loving,peer,00,,,,,,,,,826690,N,,31.957588,-103.723939
wells_permian6,42-301-33376,301,Loving,peer,00,   3H,7191,G,11495,2019-01-19,2019,2023-05-09,2023,826694,N,,31.957588,-103.724036
wells_permian6,42-301-33377,301,Loving,peer,00,,,,,,,,,826697,N,,31.957429,-103.733908
wells_permian6,42-301-33378,301,Loving,peer,00,  21H,50025,O,12103,2018-04-18,2018,2018-05-01,2018,827094,N,,31.942590,-103.549710
wells_permian6,42-301-33379,301,Loving,peer,00,,,,,,,,,826086,N,,31.855411,-103.660695
wells_permian6,42-301-33380,301,Loving,peer,00,G003,2972,G,11752,2017-10-20,2017,2022-05-27,2022,827035,N,,31.912006,-103.684781
wells_permian6,42-301-33381,301,Loving,peer,00,  22H,49626,O,11970,2018-02-23,2018,2018-07-17,2018,826737,N,,31.971733,-103.635750
wells_permian6,42-301-33382,301,Loving,peer,00,  23H,6679,G,11962,2018-02-23,2018,2019-03-28,2019,826743,N,,31.971790,-103.636294
wells_permian6,42-301-33383,301,Loving,peer,00,  24H,49626,O,11953,2018-02-24,2018,2018-07-17,2018,826745,N,,31.969693,-103.637711
wells_permian6,42-301-33384,301,Loving,peer,00,  25H,49626,O,11939,2018-02-24,2018,2018-07-17,2018,826748,N,,31.969693,-103.637824
wells_permian6,42-301-33385,301,Loving,peer,00,  26H,49626,O,11921,2018-02-26,2018,2018-07-17,2018,826752,N,,31.969274,-103.641725
wells_permian6,42-301-33386,301,Loving,peer,00,  27H,49626,O,11894,2018-03-01,2018,2018-07-17,2018,826755,N,,31.969274,-103.641832
wells_permian6,42-301-33387,301,Loving,peer,00,   1H,3927,G,11167,2017-10-24,2017,2024-04-11,2024,826805,N,,31.987011,-103.838381
wells_permian6,42-301-33388,301,Loving,peer,00,   2H,48786,O,11317,2017-09-30,2017,2018-05-29,2018,826812,N,,31.764081,-103.527250
wells_permian6,42-301-33389,301,Loving,peer,00,   3H,7540,G,11449,2017-09-21,2017,2019-08-20,2019,826818,N,,31.764136,-103.526239
wells_permian6,42-301-33390,301,Loving,peer,00,F001,2969,G,11758,2017-12-21,2017,2022-05-27,2022,827031,N,,31.912129,-103.688320
wells_permian6,42-301-33391,301,Loving,peer,00,   1H,3894,G,10376,2017-10-02,2017,2018-03-02,2018,826905,N,,31.912996,-103.892380
wells_permian6,42-301-33392,301,Loving,peer,00,   1H,3674,G,10256,2017-09-21,2017,2025-10-21,2025,826911,N,,31.984449,-103.924750
wells_permian6,42-301-33393,301,Loving,peer,00,   1H,3583,G,11353,2017-09-27,2017,2018-02-21,2018,826914,N,,31.957534,-103.888248
wells_permian6,42-301-33394,301,Loving,peer,00,  14H,598,G,10603,2017-10-19,2017,2021-04-13,2021,826927,N,,31.999411,-103.639500
wells_permian6,42-301-33395,301,Loving,peer,00,   4H,9260,G,11885,2018-02-16,2018,2020-05-19,2020,826932,N,,31.999410,-103.639612
wells_permian6,42-301-33396,301,Loving,peer,00,   2H,3933,G,11293,2017-11-04,2017,2018-01-23,2018,826919,N,,31.913869,-103.734527
wells_permian6,42-301-33397,301,Loving,peer,00,   5H,9259,G,12073,2018-12-09,2018,2020-06-04,2020,826933,N,,31.999400,-103.641418
wells_permian6,42-301-33398,301,Loving,peer,00,   6H,9265,G,12005,2018-12-09,2018,2020-06-04,2020,826935,N,,31.999400,-103.641531
wells_permian6,42-301-33399,301,Loving,peer,00,   7H,9266,G,12059,2018-12-08,2018,2020-06-04,2020,826947,N,,31.999402,-103.643134
wells_permian6,42-301-33400,301,Loving,peer,00,   8H,9258,G,11990,2018-12-08,2018,2020-06-04,2020,826952,N,,31.999402,-103.643247
wells_permian6,42-301-33401,301,Loving,peer,00,   9H,9263,G,12035,2018-12-07,2018,2020-06-04,2020,826956,N,,31.999408,-103.645045
wells_permian6,42-301-33402,301,Loving,peer,00,  10H,9264,G,11969,2018-12-07,2018,2020-06-04,2020,826958,N,,31.999408,-103.645158
wells_permian6,42-301-33403,301,Loving,peer,00,  11H,9267,G,12013,2018-12-07,2018,2020-06-04,2020,826961,N,,31.999408,-103.645270
wells_permian6,42-301-33404,301,Loving,peer,00,P114H,9632,G,10572,2017-11-11,2017,2020-05-18,2020,827060,N,,31.750030,-103.589687
wells_permian6,42-301-33405,301,Loving,peer,00,   1,50206,O,6500,2018-05-27,2018,2025-09-11,2025,827260,N,,31.779033,-103.632772
wells_permian6,42-301-33406,301,Loving,peer,00,   2,49813,O,6500,2017-07-26,2017,2025-09-11,2025,827261,N,,31.778540,-103.619258
wells_permian6,42-301-33407,301,Loving,peer,00,   2,49141,O,7000,2017-06-30,2017,2017-08-31,2017,827511,N,,31.923228,-103.466127
wells_permian6,42-301-33408,301,Loving,peer,00,   1H,49630,O,11965,2018-02-13,2018,2018-02-23,2018,827021,N,,31.831664,-103.475190
wells_permian6,42-301-33409,301,Loving,peer,00,G004,2973,G,11502,2017-11-23,2017,2022-05-27,2022,827033,N,,31.912003,-103.687692
wells_permian6,42-301-33410,301,Loving,peer,00,F002,2970,G,11154,2017-11-23,2017,2026-03-19,2026,827036,N,,31.912129,-103.688320
wells_permian6,42-301-33411,301,Loving,peer,00,G005,2984,G,11200,2017-11-18,2017,2022-05-27,2022,827039,N,,31.912132,-103.685328
wells_permian6,42-301-33412,301,Loving,peer,00,   1H,3617,G,11117,2017-09-17,2017,2024-04-11,2024,827049,N,,31.957547,-103.839303
wells_permian6,42-301-33413,301,Loving,peer,00,   7H,49427,O,11818,2018-03-14,2018,2018-05-22,2018,827050,N,,31.882293,-103.578342
wells_permian6,42-301-33414,301,Loving,peer,00,   1H,49437,O,11303,2017-10-17,2017,2017-12-20,2017,827061,N,,31.691358,-103.485809
wells_permian6,42-301-33415,301,Loving,peer,00,   8H,49427,O,11700,2018-03-16,2018,2018-05-22,2018,827051,N,,31.882241,-103.578342
wells_permian6,42-301-33416,301,Loving,peer,00,,,,,,,,,827112,N,,31.957572,-103.734486
wells_permian6,42-301-33417,301,Loving,peer,00,   9H,49427,O,11850,2018-03-15,2018,2019-02-14,2019,827054,N,,31.882058,-103.577881
wells_permian6,42-301-33418,301,Loving,peer,00,,,,,,,,,827113,N,,31.955227,-103.736259
wells_permian6,42-301-33419,301,Loving,peer,00,,,,,,,,,827115,N,,31.955370,-103.736837
wells_permian6,42-301-33420,301,Loving,peer,00,,,,,,,,,827118,N,,31.955370,-103.736934
wells_permian6,42-301-33421,301,Loving,peer,00,,,,,,,,,827121,N,,31.955369,-103.737030
wells_permian6,42-301-33422,301,Loving,peer,00,,,,,,,,,827127,N,,31.955369,-103.737127
wells_permian6,42-301-33423,301,Loving,peer,00,   1H,3954,G,10709,2017-10-25,2017,2025-09-22,2025,827142,N,,31.897053,-103.836300
wells_permian6,42-301-33424,301,Loving,peer,00,   5H,46941,O,9992,2018-06-05,2018,2018-07-10,2018,827046,N,,31.819392,-103.466734
wells_permian6,42-301-33425,301,Loving,peer,00,   1H,3925,G,10592,2017-10-17,2017,2018-03-08,2018,827048,N,,31.897050,-103.857134
wells_permian6,42-301-33426,301,Loving,peer,00,   6H,46941,O,11838,2018-07-24,2018,2019-01-02,2019,827047,N,,31.819425,-103.466612
wells_permian6,42-301-33427,301,Loving,peer,00,   1H,3520,G,11407,2017-09-15,2017,2024-09-18,2024,827144,N,,31.986893,-103.819082
wells_permian6,42-301-33428,301,Loving,peer,00,,,,,,,,,827146,Y,,31.984493,-103.836284
wells_permian6,42-301-33429,301,Loving,peer,00,,,,,,,,,827178,N,,31.957547,-103.729440
wells_permian6,42-301-33430,301,Loving,peer,00,,,,,,,,,827184,N,,31.957547,-103.729537
wells_permian6,42-301-33431,301,Loving,peer,00,   2HR,4574,G,11757,2018-03-16,2018,2018-07-09,2018,827192,N,,31.957564,-103.729646
wells_permian6,42-301-33432,301,Loving,peer,00,,,,,,,,,827392,N,,31.955370,-103.736644
wells_permian6,42-301-33433,301,Loving,peer,00,  21H,50068,O,12382,2018-03-19,2018,2018-05-01,2018,827259,N,,31.941041,-103.531368
wells_permian6,42-301-33434,301,Loving,peer,00,  20H,48204,O,12065,2017-12-08,2017,2018-05-03,2018,827085,N,,31.970170,-103.631317
wells_permian6,42-301-33435,301,Loving,peer,00,P106H,9321,G,10587,2017-11-16,2017,2020-05-18,2020,827494,N,,31.754683,-103.596090
wells_permian6,42-301-33436,301,Loving,peer,00,   1H,3459,G,10776,2017-09-05,2017,2018-06-13,2018,827336,N,,31.955208,-103.889930
wells_permian6,42-301-33437,301,Loving,peer,00,   1H,3926,G,10245,2017-10-22,2017,2023-11-15,2023,827339,N,,31.940760,-103.888482
wells_permian6,42-301-33438,301,Loving,peer,00,,,,,,,,,827367,N,,31.911611,-103.883507
wells_permian6,42-301-33439,301,Loving,peer,00,   1H,50260,O,12217,2018-03-21,2018,2018-06-12,2018,827273,N,,31.846606,-103.478638
wells_permian6,42-301-33440,301,Loving,peer,00,   2H,49455,O,11895,2018-03-21,2018,2018-12-05,2018,827285,N,,31.846700,-103.479218
wells_permian6,42-301-33441,301,Loving,peer,00,1409H,49215,O,12565,2017-12-23,2017,2018-05-30,2018,827388,N,,31.931835,-103.425009
wells_permian6,42-301-33442,301,Loving,peer,00,1410H,49215,O,12503,2018-06-24,2018,2019-07-11,2019,827389,N,,31.931666,-103.426842
wells_permian6,42-301-33443,301,Loving,peer,00,1411H,49215,O,12343,2018-06-27,2018,2019-07-11,2019,827391,N,,31.931760,-103.427423
wells_permian6,42-301-33444,301,Loving,peer,00,   1,50023,O,7681,2018-01-17,2018,2018-05-15,2018,827594,N,,31.761138,-103.343058
wells_permian6,42-301-33445,301,Loving,peer,00,P108H,9322,G,10605,2017-11-16,2017,2020-05-18,2020,827507,N,,31.754630,-103.595892
wells_permian6,42-301-33446,301,Loving,peer,00,   2H,50876,O,11918,2018-02-04,2018,2018-10-30,2018,827460,N,,31.774218,-103.346500
wells_permian6,42-301-33447,301,Loving,peer,00,   3H,50934,O,12220,2018-01-26,2018,2018-11-12,2018,827463,N,,31.774201,-103.346562
wells_permian6,42-301-33448,301,Loving,peer,00,   4H,50934,O,12648,2018-01-26,2018,2018-11-13,2018,827464,N,,31.774184,-103.346623
wells_permian6,42-301-33449,301,Loving,peer,00,   4H,49173,O,12823,2017-11-22,2017,2018-02-16,2018,827493,N,,31.966375,-103.433489
wells_permian6,42-301-33450,301,Loving,peer,00, 201H,49881,O,10706,2017-12-01,2017,2018-05-29,2018,827688,N,,31.720731,-103.612234
wells_permian6,42-301-33451,301,Loving,peer,00,,,,,,,,,827606,N,,31.913818,-103.867161
wells_permian6,42-301-33452,301,Loving,peer,00, 202H,49038,O,10730,2017-07-21,2017,2018-03-21,2018,827691,N,,31.720677,-103.612161
wells_permian6,42-301-33453,301,Loving,peer,00,,,,,,,,,827679,N,,31.884604,-103.666616
wells_permian6,42-301-33454,301,Loving,peer,00,   1H,3276,G,10864,2017-09-23,2017,2017-11-13,2017,827717,N,,31.970388,-103.870028
wells_permian6,42-301-33455,301,Loving,peer,00,,,,,,,,,827722,N,,31.969091,-103.857860
wells_permian6,42-301-33456,301,Loving,peer,00,  33H,3457,G,9072,2017-09-11,2017,2018-01-22,2018,827738,N,,31.999357,-103.624081
wells_permian6,42-301-33457,301,Loving,peer,00,  34H,3458,G,9059,2017-09-12,2017,2018-01-22,2018,827740,N,,31.999357,-103.624195
wells_permian6,42-301-33458,301,Loving,peer,00,,,,,,,,,827750,N,,31.999325,-103.627310
wells_permian6,42-301-33459,301,Loving,peer,00,,,,,,,,,827742,N,,31.999325,-103.627197
wells_permian6,42-301-33460,301,Loving,peer,00,   3SL,5646,G,10138,2017-12-08,2017,2018-03-21,2018,827637,N,,31.882593,-103.870763
wells_permian6,42-301-33461,301,Loving,peer,00,   9H,3732,G,10156,2017-12-09,2017,2018-03-15,2018,827641,N,,31.882681,-103.870775
wells_permian6,42-301-33462,301,Loving,peer,00,   2H,5309,G,10881,2018-09-13,2018,2019-02-12,2019,827719,N,,31.970319,-103.868492
wells_permian6,42-301-33463,301,Loving,peer,00,   1H,3753,G,11509,2017-12-16,2017,2018-02-15,2018,827781,N,,31.957574,-103.717156
wells_permian6,42-301-33464,301,Loving,peer,00,,,,,,,,,827826,N,,31.957043,-103.652641
wells_permian6,42-301-33465,301,Loving,peer,00,,,,,,,,,827823,N,,31.957043,-103.652528
wells_permian6,42-301-33466,301,Loving,peer,00,  11H,5193,G,11715,2017-11-20,2017,2018-09-11,2018,827830,N,,31.956014,-103.657521
wells_permian6,42-301-33467,301,Loving,peer,00,  12H,5204,G,11874,2017-11-20,2017,2018-09-12,2018,827833,N,,31.956014,-103.657632
wells_permian6,42-301-33468,301,Loving,peer,00,   2H,3731,G,11092,2017-11-21,2017,2018-01-19,2018,827725,N,,31.913601,-103.760803
wells_permian6,42-301-33469,301,Loving,peer,00,,,,,,,,,827874,N,,31.913770,-103.658034
wells_permian6,42-301-33470,301,Loving,peer,00,  17SL,4119,G,10830,2017-12-08,2017,2018-07-02,2018,827933,N,,31.943045,-103.841149
wells_permian6,42-301-33471,301,Loving,peer,00,  21H,3819,G,10694,2017-11-14,2017,2018-07-18,2018,827936,N,,31.942761,-103.854528
wells_permian6,42-301-33472,301,Loving,peer,00,  22H,3818,G,10725,2017-11-08,2017,2018-07-02,2018,827938,N,,31.942830,-103.854528
wells_permian6,42-301-33473,301,Loving,peer,00,  23H,3823,G,10766,2017-11-21,2017,2018-07-18,2018,827941,N,,31.943240,-103.841619
wells_permian6,42-301-33474,301,Loving,peer,00,,,,,,,,,828089,N,,31.879740,-103.411568
wells_permian6,42-301-33475,301,Loving,peer,00,,,,,,,,,827959,N,,31.943309,-103.841619
wells_permian6,42-301-33476,301,Loving,peer,00,  24H,3813,G,9951,2017-10-31,2017,2018-06-20,2018,827960,N,,31.942899,-103.854528
wells_permian6,42-301-33477,301,Loving,peer,00,   3H,5205,G,9030,2017-11-13,2017,2018-09-12,2018,827962,Y,,31.942547,-103.620781
wells_permian6,42-301-33478,301,Loving,peer,00,   4H,5206,G,9038,2017-11-13,2017,2018-09-12,2018,827965,Y,,31.942691,-103.621372
wells_permian6,42-301-33479,301,Loving,peer,00,   5H,5221,G,9022,2017-11-15,2017,2018-09-12,2018,827971,Y,,31.942677,-103.625073
wells_permian6,42-301-33480,301,Loving,peer,00,   6H,5222,G,9013,2017-11-14,2017,2019-01-21,2019,827980,Y,,31.942551,-103.624721
wells_permian6,42-301-33481,301,Loving,peer,00,   1,51035,O,2500,2018-03-06,2018,2019-02-19,2019,828160,N,,31.736112,-103.551380
wells_permian6,42-301-33482,301,Loving,peer,00,   2H,3885,G,12174,2017-10-04,2017,2018-02-21,2018,828183,N,,31.789383,-103.348024
wells_permian6,42-301-33483,301,Loving,peer,00, 401H,50777,O,12575,2018-06-10,2018,2018-10-17,2018,828117,N,,31.960598,-103.398490
wells_permian6,42-301-33484,301,Loving,peer,00,   3H,46474,O,12483,2018-04-06,2018,2023-08-01,2023,828225,N,,31.938869,-103.372559
