agreement_id,agmt_type,taxing_unit,govt_name,govt_type,applicant,county,commissioned,abatement_status,reinvestment_zone,property_value,detail_url,lat,lon,coords_source
000003759,abatement,Greenville City,Greenville,City,North Texas Cold Storage LLC,Hunt,2021-10-27,Active,City of Greenville Reinvestment Zone #2,,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000003759,33.123246,-96.079482,ldad_county_centroid
000003760,abatement,Greenville City,Greenville,City,DLB Inc,Hunt,2018-12-01,Expired,City of Greenville Reinvestment Zone #3,392700,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000003760,33.123246,-96.079482,ldad_county_centroid
000003761,abatement,Gregory City,Gregory,City,The Glades II of Gregory Apts.,San Patricio,2019-03-04,Expired,City of Gregory Reinvestment Zone #1,134385,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000003761,28.000138,-97.501597,ldad_county_centroid
000003762,abatement,Henderson City,Henderson,City,Eastern Fuel Property LLC,Rusk,2013-04-09,Expired,City of Henderson Reinvestment Zone #2013-02,500000,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000003762,32.125606,-94.787322,ldad_county_centroid
000003763,abatement,Hillsboro City,Hillsboro,City,IKO Southwest,Hill,2014-04-25,Active,City of Hillsboro Reinvestment Zone #17,155180,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000003763,31.987721,-97.121908,ldad_county_centroid
000003764,abatement,Hillsboro City,Hillsboro,City,John Manville,Hill,2022-01-01,Active,City of Hillsboro Reinvestment Zone #18,158870,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000003764,31.987721,-97.121908,ldad_county_centroid
000003765,abatement,Hubbard City,Hubbard,City,ISTAB,Hill,2018-01-01,Active,City of Hubbard Reinvestment Zone #2018-01,37920,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000003765,31.987721,-97.121908,ldad_county_centroid
000003766,abatement,Hutchins City,Hutchins,City,Duke Real Property Limited Partnership,Dallas,2016-08-29,Active,City of Hutchins Reinvestment Zone #2015-1,15723580,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000003766,32.767396,-96.777300,ldad_county_centroid
000003767,abatement,Hutchins City,Hutchins,City,Shippers Warehouse Inc,Dallas,2016-06-28,Active,City of Hutchins Reinvestment Zone #2016-1,218280,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000003767,32.767396,-96.777300,ldad_county_centroid
000003768,abatement,Hutchins City,Hutchins,City,Cleveland Street Industrial LLC,Dallas,2014-04-15,Expired,City of Hutchins Reinvestment Zone #9,3285160,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000003768,32.767396,-96.777300,ldad_county_centroid
000003769,abatement,Irving City,Irving,City,Frito-Lay Inc,Dallas,2018-05-03,Expired,City of Irving Reinvestment Zone #59,50807720,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000003769,32.767396,-96.777300,ldad_county_centroid
000003770,abatement,Kilgore City,Kilgore,City,Kilgore EDC leased to Wagner Turning,Gregg,2019-08-10,Active,City of Kilgore Reinvestment Zone #1,180,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000003770,32.513401,-94.844422,ldad_county_centroid
000003771,abatement,Kilgore City,Kilgore,City,Wagner Turning,Gregg,2019-08-10,Active,City of Kilgore Reinvestment Zone #4,180,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000003771,32.513401,-94.844422,ldad_county_centroid
000003772,abatement,La Vernia City,La Vernia,City,City of La Vernia,Wilson,2018-04-12,Active,City of La Vernia Crossing Reinvestment Zone,1000000,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000003772,29.162008,-98.088559,ldad_county_centroid
000003773,abatement,La Vernia City,La Vernia,City,FJK Property LLC,Wilson,2018-03-08,Active,City of La Vernia Crossing Reinvestment Zone,63160,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000003773,29.162008,-98.088559,ldad_county_centroid
000003774,abatement,Lindale City,Lindale,City,Sanderson Farms,Smith,2017-04-18,Inactive,City of Lindale Reinvestment Zone #2,494940,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000003774,32.411279,-95.246048,ldad_county_centroid
000003775,abatement,Longview City,Longview,City,Aaon Coil Products Inc,Gregg,2019-11-01,Active,City of Longview Texas Enterprise Zone Tract 1100 Block 1,59040,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000003775,32.513401,-94.844422,ldad_county_centroid
000003776,abatement,Lubbock City,Lubbock,City,Monsanto Southern Production County LLC,Lubbock,2016-11-17,Active,City of Lubbock Monsanto Reinvestment Zone,300000,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000003776,33.610757,-101.820543,ldad_county_centroid
000003777,abatement,Lubbock City,Lubbock,City,Safeway United Supermarkets LLC,Lubbock,2015-12-03,Active,City of Lubbock United Reinvestment Zone,61851000,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000003777,33.610757,-101.820543,ldad_county_centroid
000003778,abatement,Lufkin City,Lufkin,City,Gattefosse Texas Inc.,Angelina,2021-03-03,Active,City of Lufkin Enterprise Zone #321-019401-L,48000,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000003778,31.276515,-94.635631,ldad_county_centroid
000003779,abatement,Mineola City,Mineola,City,ETAS LLC,Wood,2014-06-23,Active,City of Mineola Reinvestment Zone #1,83910,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000003779,32.777320,-95.397302,ldad_county_centroid
000003780,abatement,Missouri City,Missouri,City,Star Gessner Property Ltd,Fort Bend,2011-02-22,Expired,City of Missouri City Reinvestment Zone #7,1355260,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000003780,29.525576,-95.745990,ldad_county_centroid
000003781,abatement,Mount Pleasant City,Mount Pleasant,City,Priefert Manufacturing & PMCI Property,Titus,2017-09-05,Active,City of Mount Pleasant Reinvestment Zone #2015-2,2483870,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000003781,33.190407,-94.968933,ldad_county_centroid
000003782,abatement,Mount Pleasant City,Mount Pleasant,City,Priefert Manufacturing & PMCI Property,Titus,2015-11-17,Active,City of Mount Pleasant Reinvestment Zone #2015-4,3145855,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000003782,33.190407,-94.968933,ldad_county_centroid
000003784,abatement,Mount Pleasant City,Mount Pleasant,City,Best Fender Products IMFAB Inc,Titus,2018-06-11,Active,City of Mount Pleasant Reinvestment Zone #2018-1,58009,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000003784,33.190407,-94.968933,ldad_county_centroid
000003785,abatement,Northlake City,Northlake,City,Farmer Bros. County,Denton,2015-04-23,Active,City of Northlake Reinvestment Zone #2,1635727,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000003785,33.208946,-97.115554,ldad_county_centroid
000003786,abatement,Northlake City,Northlake,City,Hempel USA Inc,Denton,2016-08-01,Active,City of Northlake Reinvestment Zone #3,577606,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000003786,33.208946,-97.115554,ldad_county_centroid
000003787,abatement,Northlake City,Northlake,City,Wesco Aircraft Hardware Corp,Denton,2016-02-12,Active,City of Northlake Reinvestment Zone #3,1875034,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000003787,33.208946,-97.115554,ldad_county_centroid
000003788,abatement,Pineland City,Pineland,City,Georgia-Pacific,Sabine,2021-09-01,Active,City of Pineland Georgia Pacific Reinvestment Zone,55664830,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000003788,31.373128,-93.846077,ldad_county_centroid
000003789,abatement,Quanah City,Quanah,City,Livestock Nutrition Center LLC,Hardeman,2019-04-01,Active,City of Quanah Reinvestment Zone #1,177260,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000003789,34.314968,-99.736513,ldad_county_centroid
000003790,abatement,Rockdale City,Rockdale,City,Rockdale Senior Care,Milam,2019-04-01,Active,City of Rockdale Reinvestment Zone 2017-1,177260,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000003790,30.784206,-96.976092,ldad_county_centroid
000003791,abatement,Rosenberg City,Rosenberg,City,Aldi LLC,Fort Bend,2013-10-01,Active,City of Rosenberg Reinvestment Zone #17,64408250,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000003791,29.525576,-95.745990,ldad_county_centroid
000003792,abatement,Rosenberg City,Rosenberg,City,Marquez Enterprises LLC,Fort Bend,2015-04-28,Expired,City of Rosenberg Reinvestment Zone #18,2353606,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000003792,29.525576,-95.745990,ldad_county_centroid
000003793,abatement,Round Rock City,Round Rock,City,2015 La Frontera Plaza Ltd,Williamson,2015-06-11,Active,City of Round Rock Reinvestment Zone #28,10801692,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000003793,30.653650,-97.635182,ldad_county_centroid
000003794,abatement,Saginaw City,Saginaw,City,Ventura Foods LLC,Tarrant,2017-09-12,Expired,City of Saginaw Reinvestment Zone #2017-09,9343751,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000003794,32.770179,-97.291678,ldad_county_centroid
000003795,abatement,San Antonio City,San Antonio,City,CST Brands Inc,Bexar,2015-01-01,Expired,City of San Antonio CST Brands Reinvestment Zone,35250000,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000003795,29.438375,-98.471953,ldad_county_centroid
000003796,abatement,Bexar County,Bexar,County,Glazer's Inc,Bexar,2012-09-11,Expired,City of San Antonio Enterprise Zone,408782,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000003796,29.438375,-98.471953,ldad_county_centroid
000003797,abatement,San Antonio City,San Antonio,City,Security Service Federal Credit Union,Bexar,2014-12-11,Active,City of San Antonio SSFCU Reinvestment Zone,5131941,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000003797,29.438375,-98.471953,ldad_county_centroid
000003798,abatement,Seguin City,Seguin,City,MiniGrip LLC,Guadalupe,2018-07-01,Expired,City of Seguin Reinvestment Zone #3,833814,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000003798,29.611795,-97.964652,ldad_county_centroid
000003800,abatement,Seguin City,Seguin,City,VME LLC& United Alloy Texas LLC,Guadalupe,2019-12-03,Active,City of Seguin Reinvestment Zone #5,199286,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000003800,29.611795,-97.964652,ldad_county_centroid
000003801,abatement,Selma City,Selma,City,Ben E. Keith Company,Bexar,2016-07-14,Active,City of Selma Reinvestment Zone #4,2616720,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000003801,29.438375,-98.471953,ldad_county_centroid
000003802,abatement,Selma City,Selma,City,CSP of Texas LLC,Bexar,2019-07-16,Active,City of Selma Reinvestment Zone #4,717160,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000003802,29.438375,-98.471953,ldad_county_centroid
000003803,abatement,Sherman City,Sherman,City,Panda Sherman Power II LLC,Grayson,2015-08-03,Inactive,City of Sherman Industrial Reinvestment Zone #072009-2,465509692,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000003803,33.678735,-96.661962,ldad_county_centroid
000003804,abatement,Sherman City,Sherman,City,Finisar Sherman RE Holdco LLC,Grayson,2018-03-05,Active,City of Sherman Industrial Reinvestment Zone #6,20103291,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000003804,33.678735,-96.661962,ldad_county_centroid
000003805,abatement,Sherman City,Sherman,City,Tyson Fresh Meats Inc,Grayson,2019-01-07,Expired,City of Sherman Industrial Reinvestment Zone #9,58324036,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000003805,33.678735,-96.661962,ldad_county_centroid
000003806,abatement,Sherman City,Sherman,City,Alberto Orellano,Grayson,2012-01-24,Expired,City of Sherman Reinvestment Zone #10,110000,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000003806,33.678735,-96.661962,ldad_county_centroid
000003807,abatement,Sherman City,Sherman,City,Ameritex Homes LLC,Grayson,2020-08-07,Active,City of Sherman Reinvestment Zone #10,5500,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000003807,33.678735,-96.661962,ldad_county_centroid
000003808,abatement,Sherman City,Sherman,City,Angel Jaramillo & Martha Lopez,Grayson,2012-02-11,Active,City of Sherman Reinvestment Zone #10,100000,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000003808,33.678735,-96.661962,ldad_county_centroid
000003809,abatement,Sherman City,Sherman,City,Brandon Paul Ferguson,Grayson,2012-03-10,Inactive,City of Sherman Reinvestment Zone #10,14839,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000003809,33.678735,-96.661962,ldad_county_centroid
000003810,abatement,Sherman City,Sherman,City,Connie Hollis,Grayson,2013-10-21,Expired,City of Sherman Reinvestment Zone #10,90000,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000003810,33.678735,-96.661962,ldad_county_centroid
