layer_id,lat,lon,name,plant_code,county,technology,capacity,sector,inr,fuel,mw,zone,poi,entity,funnel_stage,group,under_construction,commissioned,capacity_mw,operator,voltage,osm_id,depth_ft,use,aquifer,project,manu,model,cap_kw,year
wind,30.94407,-101.64161,,,CROCKETT COUNTY,,,,,,,,,,,,,2023,2.32,,,,,,,Shamrock Wind Facility (White Mesa Wind III),GE Wind,GE2.32-116,2320.0,2023
wind,31.74827,-101.94424,,,MIDLAND COUNTY,,,,,,,,,,,,,2024,2.82,,,,,,,Pioneer Hutt Wind,GE Wind,GE2.82-127,2820.0,2024
wind,31.78458,-101.87777,,,MIDLAND COUNTY,,,,,,,,,,,,,2024,2.82,,,,,,,Pioneer Hutt Wind,GE Wind,GE2.82-127,2820.0,2024
wind,33.86558,-99.66106,,,FOARD COUNTY,,,,,,,,,,,,,2024,4.5,,,,,,,Montgomery Ranch Wind Farm,Vestas,V150-4.5,4500.0,2024
wind,35.0778,-101.35777,,,ARMSTRONG COUNTY,,,,,,,,,,,,,2023,4.5,,,,,,,Goodnight I,Vestas,V136-4.5,4500.0,2023
wind,32.68305,-101.06585,,,SCURRY COUNTY,,,,,,,,,,,,,2024,2.82,,,,,,,Canyon Wind,GE Wind,GE2.82-127,2820.0,2024
wind,35.0657,-101.357,,,ARMSTRONG COUNTY,,,,,,,,,,,,,2023,4.5,,,,,,,Goodnight I,Vestas,V136-4.5,4500.0,2023
wind,32.60553,-101.02475,,,SCURRY COUNTY,,,,,,,,,,,,,2024,2.82,,,,,,,Canyon Wind,GE Wind,GE2.82-127,2820.0,2024
wind,29.20218,-96.20049,,,WHARTON COUNTY,,,,,,,,,,,,,2024,3.4,,,,,,,Crawfish Wind Project (Prairie Switch),GE Wind,GE3.4-140,3400.0,2024
wind,30.97471,-101.67841,,,CROCKETT COUNTY,,,,,,,,,,,,,2023,2.32,,,,,,,Shamrock Wind Facility (White Mesa Wind III),GE Wind,GE2.32-116,2320.0,2023
wind,29.1594,-96.13428,,,WHARTON COUNTY,,,,,,,,,,,,,2024,3.4,,,,,,,Crawfish Wind Project (Prairie Switch),GE Wind,GE3.4-140,3400.0,2024
wind,32.62072,-100.92675,,,SCURRY COUNTY,,,,,,,,,,,,,2024,2.82,,,,,,,Canyon Wind,GE Wind,GE2.82-127,2820.0,2024
wind,31.75645,-101.88608,,,MIDLAND COUNTY,,,,,,,,,,,,,2024,2.82,,,,,,,Pioneer Hutt Wind,GE Wind,GE2.82-127,2820.0,2024
wind,33.84341,-99.64884,,,FOARD COUNTY,,,,,,,,,,,,,2024,4.5,,,,,,,Montgomery Ranch Wind Farm,Vestas,V150-4.5,4500.0,2024
wind,29.19965,-96.2059,,,WHARTON COUNTY,,,,,,,,,,,,,2024,3.4,,,,,,,Crawfish Wind Project (Prairie Switch),GE Wind,GE3.4-140,3400.0,2024
wind,31.77606,-101.89782,,,MIDLAND COUNTY,,,,,,,,,,,,,2024,2.82,,,,,,,Pioneer Hutt Wind,GE Wind,GE2.82-127,2820.0,2024
wind,35.086,-101.34399,,,ARMSTRONG COUNTY,,,,,,,,,,,,,2023,4.5,,,,,,,Goodnight I,Vestas,V136-4.5,4500.0,2023
wind,30.88815,-101.56249,,,CROCKETT COUNTY,,,,,,,,,,,,,2023,2.82,,,,,,,Shamrock Wind Facility (White Mesa Wind III),GE Wind,GE2.82-127,2820.0,2023
wind,30.95887,-101.6261,,,CROCKETT COUNTY,,,,,,,,,,,,,2023,2.82,,,,,,,Shamrock Wind Facility (White Mesa Wind III),GE Wind,GE2.82-127,2820.0,2023
wind,29.18584,-96.21533,,,WHARTON COUNTY,,,,,,,,,,,,,2024,3.4,,,,,,,Crawfish Wind Project (Prairie Switch),GE Wind,GE3.4-140,3400.0,2024
wind,33.81728,-99.66283,,,FOARD COUNTY,,,,,,,,,,,,,2024,4.5,,,,,,,Montgomery Ranch Wind Farm,Vestas,V150-4.5,4500.0,2024
wind,31.7952,-101.89064,,,MIDLAND COUNTY,,,,,,,,,,,,,2024,2.3,,,,,,,Pioneer Hutt Wind,GE Wind,GE2.3-116,2300.0,2024
wind,32.61417,-101.03335,,,SCURRY COUNTY,,,,,,,,,,,,,2024,2.82,,,,,,,Canyon Wind,GE Wind,GE2.82-127,2820.0,2024
wind,29.18619,-96.20454,,,WHARTON COUNTY,,,,,,,,,,,,,2024,3.4,,,,,,,Crawfish Wind Project (Prairie Switch),GE Wind,GE3.4-140,3400.0,2024
wind,35.08699,-101.34797,,,ARMSTRONG COUNTY,,,,,,,,,,,,,2023,4.5,,,,,,,Goodnight I,Vestas,V136-4.5,4500.0,2023
wind,29.16336,-96.17104,,,WHARTON COUNTY,,,,,,,,,,,,,2024,3.4,,,,,,,Crawfish Wind Project (Prairie Switch),GE Wind,GE3.4-140,3400.0,2024
wind,32.60901,-100.99497,,,SCURRY COUNTY,,,,,,,,,,,,,2024,2.82,,,,,,,Canyon Wind,GE Wind,GE2.82-127,2820.0,2024
wind,33.85157,-99.65511,,,FOARD COUNTY,,,,,,,,,,,,,2024,4.5,,,,,,,Montgomery Ranch Wind Farm,Vestas,V150-4.5,4500.0,2024
wind,32.5995,-100.95865,,,SCURRY COUNTY,,,,,,,,,,,,,2024,2.82,,,,,,,Canyon Wind,GE Wind,GE2.82-127,2820.0,2024
wind,32.66258,-101.01382,,,SCURRY COUNTY,,,,,,,,,,,,,2024,2.82,,,,,,,Canyon Wind,GE Wind,GE2.82-127,2820.0,2024
wind,32.61317,-100.95326,,,SCURRY COUNTY,,,,,,,,,,,,,2024,2.82,,,,,,,Canyon Wind,GE Wind,GE2.82-127,2820.0,2024
wind,29.12649,-96.1329,,,WHARTON COUNTY,,,,,,,,,,,,,2024,3.4,,,,,,,Crawfish Wind Project (Prairie Switch),GE Wind,GE3.4-140,3400.0,2024
wind,31.78867,-101.92054,,,MIDLAND COUNTY,,,,,,,,,,,,,2024,2.82,,,,,,,Pioneer Hutt Wind,GE Wind,GE2.82-127,2820.0,2024
wind,31.74959,-101.91591,,,MIDLAND COUNTY,,,,,,,,,,,,,2024,2.82,,,,,,,Pioneer Hutt Wind,GE Wind,GE2.82-127,2820.0,2024
wind,35.08314,-101.29566,,,ARMSTRONG COUNTY,,,,,,,,,,,,,2023,4.5,,,,,,,Goodnight I,Vestas,V136-4.5,4500.0,2023
wind,31.7784,-101.90307,,,MIDLAND COUNTY,,,,,,,,,,,,,2024,2.82,,,,,,,Pioneer Hutt Wind,GE Wind,GE2.82-127,2820.0,2024
wind,30.93866,-101.63027,,,CROCKETT COUNTY,,,,,,,,,,,,,2023,2.82,,,,,,,Shamrock Wind Facility (White Mesa Wind III),GE Wind,GE2.82-127,2820.0,2023
wind,32.60173,-100.99209,,,SCURRY COUNTY,,,,,,,,,,,,,2024,2.52,,,,,,,Canyon Wind,GE Wind,GE2.52-116,2520.0,2024
wind,32.65743,-101.01448,,,SCURRY COUNTY,,,,,,,,,,,,,2024,2.52,,,,,,,Canyon Wind,GE Wind,GE2.52-116,2520.0,2024
wind,33.85949,-99.63045,,,FOARD COUNTY,,,,,,,,,,,,,2024,4.5,,,,,,,Montgomery Ranch Wind Farm,Vestas,V150-4.5,4500.0,2024
wind,29.17628,-96.1758,,,WHARTON COUNTY,,,,,,,,,,,,,2024,3.4,,,,,,,Crawfish Wind Project (Prairie Switch),GE Wind,GE3.4-140,3400.0,2024
wind,32.66396,-101.04804,,,SCURRY COUNTY,,,,,,,,,,,,,2024,2.82,,,,,,,Canyon Wind,GE Wind,GE2.82-127,2820.0,2024
wind,29.13795,-96.13498,,,WHARTON COUNTY,,,,,,,,,,,,,2024,3.4,,,,,,,Crawfish Wind Project (Prairie Switch),GE Wind,GE3.4-140,3400.0,2024
wind,29.16303,-96.16003,,,WHARTON COUNTY,,,,,,,,,,,,,2024,3.4,,,,,,,Crawfish Wind Project (Prairie Switch),GE Wind,GE3.4-140,3400.0,2024
wind,31.75933,-101.8941,,,MIDLAND COUNTY,,,,,,,,,,,,,2024,2.82,,,,,,,Pioneer Hutt Wind,GE Wind,GE2.82-127,2820.0,2024
wind,30.88922,-101.54883,,,CROCKETT COUNTY,,,,,,,,,,,,,2023,2.82,,,,,,,Shamrock Wind Facility (White Mesa Wind III),GE Wind,GE2.82-127,2820.0,2023
wind,33.83759,-99.71144,,,FOARD COUNTY,,,,,,,,,,,,,2024,4.5,,,,,,,Montgomery Ranch Wind Farm,Vestas,V150-4.5,4500.0,2024
wind,32.63466,-101.04141,,,SCURRY COUNTY,,,,,,,,,,,,,2024,2.82,,,,,,,Canyon Wind,GE Wind,GE2.82-127,2820.0,2024
wind,29.14848,-96.11467,,,WHARTON COUNTY,,,,,,,,,,,,,2024,3.4,,,,,,,Crawfish Wind Project (Prairie Switch),GE Wind,GE3.4-140,3400.0,2024
wind,29.15984,-96.15159,,,WHARTON COUNTY,,,,,,,,,,,,,2024,3.4,,,,,,,Crawfish Wind Project (Prairie Switch),GE Wind,GE3.4-140,3400.0,2024
wind,29.19074,-96.19215,,,WHARTON COUNTY,,,,,,,,,,,,,2024,3.4,,,,,,,Crawfish Wind Project (Prairie Switch),GE Wind,GE3.4-140,3400.0,2024
wind,31.76933,-101.8747,,,MIDLAND COUNTY,,,,,,,,,,,,,2024,2.82,,,,,,,Pioneer Hutt Wind,GE Wind,GE2.82-127,2820.0,2024
wind,30.95487,-101.63155,,,CROCKETT COUNTY,,,,,,,,,,,,,2023,2.82,,,,,,,Shamrock Wind Facility (White Mesa Wind III),GE Wind,GE2.82-127,2820.0,2023
wind,32.61424,-100.98026,,,SCURRY COUNTY,,,,,,,,,,,,,2024,2.52,,,,,,,Canyon Wind,GE Wind,GE2.52-116,2520.0,2024
wind,31.75383,-101.88052,,,MIDLAND COUNTY,,,,,,,,,,,,,2024,2.82,,,,,,,Pioneer Hutt Wind,GE Wind,GE2.82-127,2820.0,2024
wind,30.97805,-101.66946,,,CROCKETT COUNTY,,,,,,,,,,,,,2023,2.82,,,,,,,Shamrock Wind Facility (White Mesa Wind III),GE Wind,GE2.82-127,2820.0,2023
wind,32.65033,-101.02304,,,SCURRY COUNTY,,,,,,,,,,,,,2024,2.82,,,,,,,Canyon Wind,GE Wind,GE2.82-127,2820.0,2024
wind,33.85835,-99.68515,,,FOARD COUNTY,,,,,,,,,,,,,2024,4.5,,,,,,,Montgomery Ranch Wind Farm,Vestas,V150-4.5,4500.0,2024
wind,32.65081,-100.99479,,,SCURRY COUNTY,,,,,,,,,,,,,2024,2.52,,,,,,,Canyon Wind,GE Wind,GE2.52-116,2520.0,2024
wind,29.20923,-96.20706,,,WHARTON COUNTY,,,,,,,,,,,,,2024,3.4,,,,,,,Crawfish Wind Project (Prairie Switch),GE Wind,GE3.4-140,3400.0,2024
wind,30.95906,-101.64837,,,CROCKETT COUNTY,,,,,,,,,,,,,2023,2.32,,,,,,,Shamrock Wind Facility (White Mesa Wind III),GE Wind,GE2.32-116,2320.0,2023
wind,29.13252,-96.14351,,,WHARTON COUNTY,,,,,,,,,,,,,2024,3.4,,,,,,,Crawfish Wind Project (Prairie Switch),GE Wind,GE3.4-140,3400.0,2024
wind,33.86187,-99.69292,,,FOARD COUNTY,,,,,,,,,,,,,2024,4.5,,,,,,,Montgomery Ranch Wind Farm,Vestas,V150-4.5,4500.0,2024
wind,32.6596,-101.04916,,,SCURRY COUNTY,,,,,,,,,,,,,2024,2.82,,,,,,,Canyon Wind,GE Wind,GE2.82-127,2820.0,2024
wind,32.62051,-100.98826,,,SCURRY COUNTY,,,,,,,,,,,,,2024,2.52,,,,,,,Canyon Wind,GE Wind,GE2.52-116,2520.0,2024
wind,32.64444,-101.00608,,,SCURRY COUNTY,,,,,,,,,,,,,2024,2.82,,,,,,,Canyon Wind,GE Wind,GE2.82-127,2820.0,2024
wind,29.20031,-96.18731,,,WHARTON COUNTY,,,,,,,,,,,,,2024,3.4,,,,,,,Crawfish Wind Project (Prairie Switch),GE Wind,GE3.4-140,3400.0,2024
wind,29.20868,-96.19384,,,WHARTON COUNTY,,,,,,,,,,,,,2024,3.4,,,,,,,Crawfish Wind Project (Prairie Switch),GE Wind,GE3.4-140,3400.0,2024
wind,31.79068,-101.88409,,,MIDLAND COUNTY,,,,,,,,,,,,,2024,2.82,,,,,,,Pioneer Hutt Wind,GE Wind,GE2.82-127,2820.0,2024
wind,35.09576,-101.32583,,,ARMSTRONG COUNTY,,,,,,,,,,,,,2023,,,,,,,,unknown Armstrong County,,,,2023
wind,32.61551,-100.99661,,,SCURRY COUNTY,,,,,,,,,,,,,2024,2.52,,,,,,,Canyon Wind,GE Wind,GE2.52-116,2520.0,2024
wind,31.78167,-101.88153,,,MIDLAND COUNTY,,,,,,,,,,,,,2024,2.82,,,,,,,Pioneer Hutt Wind,GE Wind,GE2.82-127,2820.0,2024
wind,30.94455,-101.62845,,,CROCKETT COUNTY,,,,,,,,,,,,,2023,2.82,,,,,,,Shamrock Wind Facility (White Mesa Wind III),GE Wind,GE2.82-127,2820.0,2023
wind,31.79899,-101.91913,,,MIDLAND COUNTY,,,,,,,,,,,,,2024,2.82,,,,,,,Pioneer Hutt Wind,GE Wind,GE2.82-127,2820.0,2024
wind,31.75779,-101.94634,,,MIDLAND COUNTY,,,,,,,,,,,,,2024,2.82,,,,,,,Pioneer Hutt Wind,GE Wind,GE2.82-127,2820.0,2024
wind,33.84667,-99.69945,,,FOARD COUNTY,,,,,,,,,,,,,2024,4.5,,,,,,,Montgomery Ranch Wind Farm,Vestas,V150-4.5,4500.0,2024
wind,32.62245,-100.91747,,,SCURRY COUNTY,,,,,,,,,,,,,2024,2.82,,,,,,,Canyon Wind,GE Wind,GE2.82-127,2820.0,2024
wind,31.77393,-101.86836,,,MIDLAND COUNTY,,,,,,,,,,,,,2024,2.3,,,,,,,Pioneer Hutt Wind,GE Wind,GE2.3-116,2300.0,2024
wind,35.00525,-101.335,,,ARMSTRONG COUNTY,,,,,,,,,,,,,2023,,,,,,,,unknown Armstrong County,,,,2023
wind,29.12749,-96.11984,,,WHARTON COUNTY,,,,,,,,,,,,,2024,3.4,,,,,,,Crawfish Wind Project (Prairie Switch),GE Wind,GE3.4-140,3400.0,2024
wind,30.89079,-101.56988,,,CROCKETT COUNTY,,,,,,,,,,,,,2023,2.82,,,,,,,Shamrock Wind Facility (White Mesa Wind III),GE Wind,GE2.82-127,2820.0,2023
wind,30.90514,-101.54947,,,CROCKETT COUNTY,,,,,,,,,,,,,2023,2.82,,,,,,,Shamrock Wind Facility (White Mesa Wind III),GE Wind,GE2.82-127,2820.0,2023
wind,31.77212,-101.88524,,,MIDLAND COUNTY,,,,,,,,,,,,,2024,2.82,,,,,,,Pioneer Hutt Wind,GE Wind,GE2.82-127,2820.0,2024
wind,30.97136,-101.65535,,,CROCKETT COUNTY,,,,,,,,,,,,,2023,2.82,,,,,,,Shamrock Wind Facility (White Mesa Wind III),GE Wind,GE2.82-127,2820.0,2023
wind,33.85794,-99.67941,,,FOARD COUNTY,,,,,,,,,,,,,2024,4.5,,,,,,,Montgomery Ranch Wind Farm,Vestas,V150-4.5,4500.0,2024
wind,32.60701,-100.93414,,,SCURRY COUNTY,,,,,,,,,,,,,2024,2.82,,,,,,,Canyon Wind,GE Wind,GE2.82-127,2820.0,2024
wind,32.60343,-100.95168,,,SCURRY COUNTY,,,,,,,,,,,,,2024,2.82,,,,,,,Canyon Wind,GE Wind,GE2.82-127,2820.0,2024
wind,30.9173,-101.56773,,,CROCKETT COUNTY,,,,,,,,,,,,,2023,2.82,,,,,,,Shamrock Wind Facility (White Mesa Wind III),GE Wind,GE2.82-127,2820.0,2023
wind,31.76672,-101.94416,,,MIDLAND COUNTY,,,,,,,,,,,,,2024,2.82,,,,,,,Pioneer Hutt Wind,GE Wind,GE2.82-127,2820.0,2024
wind,32.62173,-100.99634,,,SCURRY COUNTY,,,,,,,,,,,,,2024,2.52,,,,,,,Canyon Wind,GE Wind,GE2.52-116,2520.0,2024
wind,29.15745,-96.10236,,,WHARTON COUNTY,,,,,,,,,,,,,2024,3.4,,,,,,,Crawfish Wind Project (Prairie Switch),GE Wind,GE3.4-140,3400.0,2024
wind,33.84126,-99.6578,,,FOARD COUNTY,,,,,,,,,,,,,2024,4.5,,,,,,,Montgomery Ranch Wind Farm,Vestas,V150-4.5,4500.0,2024
wind,32.65924,-101.02237,,,SCURRY COUNTY,,,,,,,,,,,,,2024,2.82,,,,,,,Canyon Wind,GE Wind,GE2.82-127,2820.0,2024
wind,29.19847,-96.19183,,,WHARTON COUNTY,,,,,,,,,,,,,2024,3.4,,,,,,,Crawfish Wind Project (Prairie Switch),GE Wind,GE3.4-140,3400.0,2024
wind,29.16108,-96.08574,,,WHARTON COUNTY,,,,,,,,,,,,,2024,3.4,,,,,,,Crawfish Wind Project (Prairie Switch),GE Wind,GE3.4-140,3400.0,2024
wind,31.76602,-101.94882,,,MIDLAND COUNTY,,,,,,,,,,,,,2024,2.82,,,,,,,Pioneer Hutt Wind,GE Wind,GE2.82-127,2820.0,2024
wind,31.73894,-101.926,,,MIDLAND COUNTY,,,,,,,,,,,,,2024,2.82,,,,,,,Pioneer Hutt Wind,GE Wind,GE2.82-127,2820.0,2024
wind,30.92313,-101.54036,,,CROCKETT COUNTY,,,,,,,,,,,,,2023,2.82,,,,,,,Shamrock Wind Facility (White Mesa Wind III),GE Wind,GE2.82-127,2820.0,2023
wind,32.63519,-101.00724,,,SCURRY COUNTY,,,,,,,,,,,,,2024,2.82,,,,,,,Canyon Wind,GE Wind,GE2.82-127,2820.0,2024
wind,33.86107,-99.69812,,,FOARD COUNTY,,,,,,,,,,,,,2024,4.5,,,,,,,Montgomery Ranch Wind Farm,Vestas,V150-4.5,4500.0,2024
wind,32.62327,-101.03331,,,SCURRY COUNTY,,,,,,,,,,,,,2024,2.82,,,,,,,Canyon Wind,GE Wind,GE2.82-127,2820.0,2024
wind,32.57739,-100.91723,,,SCURRY COUNTY,,,,,,,,,,,,,2024,2.82,,,,,,,Canyon Wind,GE Wind,GE2.82-127,2820.0,2024
wind,30.95877,-101.65595,,,CROCKETT COUNTY,,,,,,,,,,,,,2023,2.82,,,,,,,Shamrock Wind Facility (White Mesa Wind III),GE Wind,GE2.82-127,2820.0,2023
wind,35.06216,-101.34919,,,ARMSTRONG COUNTY,,,,,,,,,,,,,2023,4.5,,,,,,,Goodnight I,Vestas,V136-4.5,4500.0,2023
wind,32.62061,-100.92251,,,SCURRY COUNTY,,,,,,,,,,,,,2024,2.82,,,,,,,Canyon Wind,GE Wind,GE2.82-127,2820.0,2024
wind,31.79929,-101.89647,,,MIDLAND COUNTY,,,,,,,,,,,,,2024,2.82,,,,,,,Pioneer Hutt Wind,GE Wind,GE2.82-127,2820.0,2024
wind,32.683,-101.02562,,,SCURRY COUNTY,,,,,,,,,,,,,2024,2.82,,,,,,,Canyon Wind,GE Wind,GE2.82-127,2820.0,2024
wind,29.15167,-96.10973,,,WHARTON COUNTY,,,,,,,,,,,,,2024,3.4,,,,,,,Crawfish Wind Project (Prairie Switch),GE Wind,GE3.4-140,3400.0,2024
wind,35.00824,-101.3425,,,ARMSTRONG COUNTY,,,,,,,,,,,,,2023,4.5,,,,,,,Goodnight I,Vestas,V136-4.5,4500.0,2023
wind,35.01098,-101.35005,,,ARMSTRONG COUNTY,,,,,,,,,,,,,2023,4.5,,,,,,,Goodnight I,Vestas,V136-4.5,4500.0,2023
wind,31.80912,-101.91653,,,MIDLAND COUNTY,,,,,,,,,,,,,2024,2.82,,,,,,,Pioneer Hutt Wind,GE Wind,GE2.82-127,2820.0,2024
wind,31.80257,-101.90039,,,MIDLAND COUNTY,,,,,,,,,,,,,2024,2.3,,,,,,,Pioneer Hutt Wind,GE Wind,GE2.3-116,2300.0,2024
wind,32.67568,-101.04851,,,SCURRY COUNTY,,,,,,,,,,,,,2024,2.82,,,,,,,Canyon Wind,GE Wind,GE2.82-127,2820.0,2024
wind,33.81443,-99.70326,,,FOARD COUNTY,,,,,,,,,,,,,2024,4.5,,,,,,,Montgomery Ranch Wind Farm,Vestas,V150-4.5,4500.0,2024
wind,33.82965,-99.61396,,,FOARD COUNTY,,,,,,,,,,,,,2024,4.5,,,,,,,Montgomery Ranch Wind Farm,Vestas,V150-4.5,4500.0,2024
wind,33.844,-99.61773,,,FOARD COUNTY,,,,,,,,,,,,,2024,4.5,,,,,,,Montgomery Ranch Wind Farm,Vestas,V150-4.5,4500.0,2024
wind,33.82136,-99.71545,,,FOARD COUNTY,,,,,,,,,,,,,2024,4.5,,,,,,,Montgomery Ranch Wind Farm,Vestas,V150-4.5,4500.0,2024
wind,32.63898,-101.03158,,,SCURRY COUNTY,,,,,,,,,,,,,2024,2.82,,,,,,,Canyon Wind,GE Wind,GE2.82-127,2820.0,2024
wind,32.65287,-101.01998,,,SCURRY COUNTY,,,,,,,,,,,,,2024,2.82,,,,,,,Canyon Wind,GE Wind,GE2.82-127,2820.0,2024
wind,32.646,-101.03035,,,SCURRY COUNTY,,,,,,,,,,,,,2024,2.82,,,,,,,Canyon Wind,GE Wind,GE2.82-127,2820.0,2024
wind,32.6517,-101.02931,,,SCURRY COUNTY,,,,,,,,,,,,,2024,2.82,,,,,,,Canyon Wind,GE Wind,GE2.82-127,2820.0,2024
wind,32.6679,-101.0371,,,SCURRY COUNTY,,,,,,,,,,,,,2024,2.82,,,,,,,Canyon Wind,GE Wind,GE2.82-127,2820.0,2024
wind,33.84878,-99.63084,,,FOARD COUNTY,,,,,,,,,,,,,2024,4.5,,,,,,,Montgomery Ranch Wind Farm,Vestas,V150-4.5,4500.0,2024
wind,32.6517,-101.04653,,,SCURRY COUNTY,,,,,,,,,,,,,2024,2.82,,,,,,,Canyon Wind,GE Wind,GE2.82-127,2820.0,2024
wind,31.76384,-101.87777,,,MIDLAND COUNTY,,,,,,,,,,,,,2024,2.82,,,,,,,Pioneer Hutt Wind,GE Wind,GE2.82-127,2820.0,2024
wind,35.07114,-101.33814,,,ARMSTRONG COUNTY,,,,,,,,,,,,,2023,4.5,,,,,,,Goodnight I,Vestas,V136-4.5,4500.0,2023
wind,35.08217,-101.33275,,,ARMSTRONG COUNTY,,,,,,,,,,,,,2023,4.5,,,,,,,Goodnight I,Vestas,V136-4.5,4500.0,2023
wind,33.84185,-99.69251,,,FOARD COUNTY,,,,,,,,,,,,,2024,4.5,,,,,,,Montgomery Ranch Wind Farm,Vestas,V150-4.5,4500.0,2024
wind,33.83307,-99.68058,,,FOARD COUNTY,,,,,,,,,,,,,2024,4.5,,,,,,,Montgomery Ranch Wind Farm,Vestas,V150-4.5,4500.0,2024
wind,33.86684,-99.63457,,,FOARD COUNTY,,,,,,,,,,,,,2024,4.5,,,,,,,Montgomery Ranch Wind Farm,Vestas,V150-4.5,4500.0,2024
wind,33.8448,-99.6353,,,FOARD COUNTY,,,,,,,,,,,,,2024,4.5,,,,,,,Montgomery Ranch Wind Farm,Vestas,V150-4.5,4500.0,2024
wind,33.85899,-99.67365,,,FOARD COUNTY,,,,,,,,,,,,,2024,4.5,,,,,,,Montgomery Ranch Wind Farm,Vestas,V150-4.5,4500.0,2024
wind,33.84578,-99.70609,,,FOARD COUNTY,,,,,,,,,,,,,2024,4.5,,,,,,,Montgomery Ranch Wind Farm,Vestas,V150-4.5,4500.0,2024
wind,29.13635,-96.10272,,,WHARTON COUNTY,,,,,,,,,,,,,2024,3.4,,,,,,,Crawfish Wind Project (Prairie Switch),GE Wind,GE3.4-140,3400.0,2024
wind,29.12468,-96.13733,,,WHARTON COUNTY,,,,,,,,,,,,,2024,3.4,,,,,,,Crawfish Wind Project (Prairie Switch),GE Wind,GE3.4-140,3400.0,2024
wind,29.14707,-96.11945,,,WHARTON COUNTY,,,,,,,,,,,,,2024,3.4,,,,,,,Crawfish Wind Project (Prairie Switch),GE Wind,GE3.4-140,3400.0,2024
wind,29.16486,-96.16663,,,WHARTON COUNTY,,,,,,,,,,,,,2024,3.4,,,,,,,Crawfish Wind Project (Prairie Switch),GE Wind,GE3.4-140,3400.0,2024
wind,29.16184,-96.17545,,,WHARTON COUNTY,,,,,,,,,,,,,2024,3.4,,,,,,,Crawfish Wind Project (Prairie Switch),GE Wind,GE3.4-140,3400.0,2024
wind,29.17963,-96.17197,,,WHARTON COUNTY,,,,,,,,,,,,,2024,3.4,,,,,,,Crawfish Wind Project (Prairie Switch),GE Wind,GE3.4-140,3400.0,2024
wind,29.20508,-96.21186,,,WHARTON COUNTY,,,,,,,,,,,,,2024,3.4,,,,,,,Crawfish Wind Project (Prairie Switch),GE Wind,GE3.4-140,3400.0,2024
wind,31.76914,-101.95225,,,MIDLAND COUNTY,,,,,,,,,,,,,2024,2.82,,,,,,,Pioneer Hutt Wind,GE Wind,GE2.82-127,2820.0,2024
wind,31.76567,-101.92893,,,MIDLAND COUNTY,,,,,,,,,,,,,2024,2.82,,,,,,,Pioneer Hutt Wind,GE Wind,GE2.82-127,2820.0,2024
wind,31.74759,-101.9095,,,MIDLAND COUNTY,,,,,,,,,,,,,2024,2.82,,,,,,,Pioneer Hutt Wind,GE Wind,GE2.82-127,2820.0,2024
wind,31.75871,-101.90754,,,MIDLAND COUNTY,,,,,,,,,,,,,2024,2.82,,,,,,,Pioneer Hutt Wind,GE Wind,GE2.82-127,2820.0,2024
wind,32.6195,-100.91192,,,SCURRY COUNTY,,,,,,,,,,,,,2024,2.82,,,,,,,Canyon Wind,GE Wind,GE2.82-127,2820.0,2024
wind,32.68775,-101.0245,,,SCURRY COUNTY,,,,,,,,,,,,,2024,2.82,,,,,,,Canyon Wind,GE Wind,GE2.82-127,2820.0,2024
wind,32.60143,-100.99601,,,SCURRY COUNTY,,,,,,,,,,,,,2024,2.52,,,,,,,Canyon Wind,GE Wind,GE2.52-116,2520.0,2024
wind,32.60111,-100.97287,,,SCURRY COUNTY,,,,,,,,,,,,,2024,2.82,,,,,,,Canyon Wind,GE Wind,GE2.82-127,2820.0,2024
wind,31.74131,-101.90246,,,MIDLAND COUNTY,,,,,,,,,,,,,2024,2.82,,,,,,,Pioneer Hutt Wind,GE Wind,GE2.82-127,2820.0,2024
wind,30.92936,-101.62318,,,CROCKETT COUNTY,,,,,,,,,,,,,2023,2.82,,,,,,,Shamrock Wind Facility (White Mesa Wind III),GE Wind,GE2.82-127,2820.0,2023
wind,30.9204,-101.57391,,,CROCKETT COUNTY,,,,,,,,,,,,,2023,2.82,,,,,,,Shamrock Wind Facility (White Mesa Wind III),GE Wind,GE2.82-127,2820.0,2023
wind,30.91383,-101.57725,,,CROCKETT COUNTY,,,,,,,,,,,,,2023,2.82,,,,,,,Shamrock Wind Facility (White Mesa Wind III),GE Wind,GE2.82-127,2820.0,2023
wind,30.92401,-101.54509,,,CROCKETT COUNTY,,,,,,,,,,,,,2023,2.82,,,,,,,Shamrock Wind Facility (White Mesa Wind III),GE Wind,GE2.82-127,2820.0,2023
wind,30.96129,-101.64272,,,CROCKETT COUNTY,,,,,,,,,,,,,2023,2.82,,,,,,,Shamrock Wind Facility (White Mesa Wind III),GE Wind,GE2.82-127,2820.0,2023
wind,33.85498,-99.71009,,,FOARD COUNTY,,,,,,,,,,,,,2024,4.5,,,,,,,Montgomery Ranch Wind Farm,Vestas,V150-4.5,4500.0,2024
wind,30.95076,-101.64348,,,CROCKETT COUNTY,,,,,,,,,,,,,2023,2.32,,,,,,,Shamrock Wind Facility (White Mesa Wind III),GE Wind,GE2.32-116,2320.0,2023
wind,32.61401,-100.95742,,,SCURRY COUNTY,,,,,,,,,,,,,2024,2.82,,,,,,,Canyon Wind,GE Wind,GE2.82-127,2820.0,2024
wind,33.82469,-99.64777,,,FOARD COUNTY,,,,,,,,,,,,,2024,4.5,,,,,,,Montgomery Ranch Wind Farm,Vestas,V150-4.5,4500.0,2024
